t,host,operation,status,error,latency
1709471654.6578531,31.0.celestial,del,success,,0.008640766143798828
1709471654.770225,31.0.celestial,set,success,,0.00740504264831543
1709471654.8823905,31.0.celestial,get,success,,0.007425546646118164
1709471654.9936306,31.0.celestial,set,success,,0.00745701789855957
1709471655.1042578,31.0.celestial,get,success,,0.007556915283203125
1709471655.2165854,31.0.celestial,del,success,,0.007548093795776367
1709471655.32864,31.0.celestial,get,success,,0.007256507873535156
1709471655.4387035,31.0.celestial,set,success,,0.007863283157348633
1709471655.5499961,31.0.celestial,get,success,,0.0075016021728515625
1709471655.6607323,31.0.celestial,del,success,,0.007280826568603516
1709471655.7727509,31.0.celestial,get,success,,0.008048772811889648
1709471655.8849351,31.0.celestial,del,success,,0.00800466537475586
1709471655.9958735,31.0.celestial,set,success,,0.007222414016723633
1709471656.1081831,31.0.celestial,del,success,,0.008134126663208008
1709471656.2198484,31.0.celestial,set,success,,0.007247209548950195
1709471656.3308227,31.0.celestial,del,success,,0.008085489273071289
1709471656.4424856,31.0.celestial,get,success,,0.008369684219360352
1709471656.5546563,31.0.celestial,get,success,,0.00826406478881836
1709471656.6667078,31.0.celestial,del,success,,0.008402585983276367
1709471656.779518,31.0.celestial,del,success,,0.007340192794799805
1709471656.8905432,31.0.celestial,set,success,,0.008295536041259766
1709471657.0024676,31.0.celestial,set,success,,0.008327484130859375
1709471657.1143625,31.0.celestial,get,success,,0.008238554000854492
1709471657.2264318,31.0.celestial,del,success,,0.008311986923217773
1709471657.3376403,31.0.celestial,set,success,,0.007388114929199219
1709471657.4487307,31.0.celestial,del,success,,0.007444143295288086
1709471657.5604305,31.0.celestial,set,success,,0.007310152053833008
1709471657.6725693,31.0.celestial,get,success,,0.008700132369995117
1709471657.7847204,31.0.celestial,del,success,,0.0072650909423828125
1709471657.897334,31.0.celestial,get,success,,0.009756326675415039
1709471658.010799,31.0.celestial,set,success,,0.00809788703918457
1709471658.1225345,31.0.celestial,set,success,,0.007811307907104492
1709471658.2339253,31.0.celestial,get,success,,0.007443904876708984
1709471658.3447473,31.0.celestial,get,success,,0.00728154182434082
1709471658.455959,31.0.celestial,del,success,,0.007158994674682617
1709471658.566851,31.0.celestial,del,success,,0.008320093154907227
1709471658.6785393,31.0.celestial,set,success,,0.008179664611816406
1709471658.7925725,31.0.celestial,set,success,,0.008968830108642578
1709471658.9068034,31.0.celestial,set,success,,0.00988626480102539
1709471659.0200436,31.0.celestial,get,success,,0.0072400569915771484
1709471659.1321955,31.0.celestial,del,success,,0.008119344711303711
1709471659.244366,31.0.celestial,del,success,,0.00719761848449707
1709471659.3573864,31.0.celestial,get,success,,0.007247447967529297
1709471659.4681602,31.0.celestial,del,success,,0.008229732513427734
1709471659.5800118,31.0.celestial,get,success,,0.007368564605712891
1709471659.6896725,31.0.celestial,set,success,,0.009115219116210938
1709471659.8043396,31.0.celestial,get,success,,0.008087635040283203
1709471659.9166641,31.0.celestial,del,success,,0.007397651672363281
1709471660.0284233,31.0.celestial,del,success,,0.00740814208984375
1709471660.1402922,31.0.celestial,del,success,,0.007397890090942383
1709471660.2521737,31.0.celestial,get,success,,0.0073926448822021484
1709471660.3641179,31.0.celestial,del,success,,0.007509708404541016
1709471660.476094,31.0.celestial,set,success,,0.007485866546630859
1709471660.5881085,31.0.celestial,get,success,,0.007558345794677734
1709471660.7001572,31.0.celestial,del,success,,0.007500648498535156
1709471660.8121114,31.0.celestial,get,success,,0.007367372512817383
1709471660.9224896,31.0.celestial,del,success,,0.007953643798828125
1709471661.036105,31.0.celestial,set,success,,0.008087158203125
1709471661.1481557,31.0.celestial,set,success,,0.0073833465576171875
1709471661.2601354,31.0.celestial,set,success,,0.0074138641357421875
1709471661.3714864,31.0.celestial,del,success,,0.0075168609619140625
1709471661.4830093,31.0.celestial,del,success,,0.007361173629760742
1709471661.5934048,31.0.celestial,set,success,,0.008057594299316406
1709471661.707126,31.0.celestial,set,success,,0.00744938850402832
1709471661.8187547,31.0.celestial,set,success,,0.009703397750854492
1709471661.9326527,31.0.celestial,del,success,,0.007252931594848633
1709471662.0440354,31.0.celestial,get,success,,0.0072672367095947266
1709471662.1558897,31.0.celestial,set,success,,0.007372379302978516
1709471662.2681482,31.0.celestial,del,success,,0.008961677551269531
1709471662.381467,31.0.celestial,del,success,,0.007154226303100586
1709471662.4935362,31.0.celestial,get,success,,0.0072820186614990234
1709471662.6056786,31.0.celestial,del,success,,0.007136106491088867
1709471662.7170901,31.0.celestial,del,success,,0.007325410842895508
1709471662.8278174,31.0.celestial,set,success,,0.007287502288818359
1709471662.9398153,31.0.celestial,set,success,,0.008095264434814453
1709471663.0535085,31.0.celestial,del,success,,0.00719451904296875
1709471663.1655633,31.0.celestial,del,success,,0.00734400749206543
1709471663.2764277,31.0.celestial,del,success,,0.007429361343383789
1709471663.388413,31.0.celestial,set,success,,0.007575035095214844
1709471663.5004237,31.0.celestial,set,success,,0.007319927215576172
1709471663.612146,31.0.celestial,get,success,,0.0073392391204833984
1709471663.724716,31.0.celestial,set,success,,0.009737730026245117
1709471663.8380477,31.0.celestial,get,success,,0.007397174835205078
1709471663.9500148,31.0.celestial,get,success,,0.007422924041748047
1709471664.0615566,31.0.celestial,get,success,,0.007284879684448242
1709471664.1723154,31.0.celestial,get,success,,0.0073986053466796875
1709471664.283075,31.0.celestial,del,success,,0.0073430538177490234
1709471664.3946557,31.0.celestial,set,success,,0.007929086685180664
1709471664.5063035,31.0.celestial,set,success,,0.008217811584472656
1709471664.6188548,31.0.celestial,get,success,,0.009613037109375
1709471664.7320979,31.0.celestial,get,success,,0.007453203201293945
1709471664.843817,31.0.celestial,del,success,,0.007401227951049805
1709471664.9558113,31.0.celestial,del,success,,0.007338762283325195
1709471665.0654695,31.0.celestial,set,success,,0.007513284683227539
1709471665.1762593,31.0.celestial,del,success,,0.0074808597564697266
1709471665.288786,31.0.celestial,del,success,,0.008755207061767578
1709471665.4026043,31.0.celestial,set,success,,0.009255409240722656
1709471665.516768,31.0.celestial,del,success,,0.007409095764160156
1709471665.6304007,31.0.celestial,del,success,,0.007387876510620117
1709471665.7450452,31.0.celestial,set,success,,0.0074748992919921875
1709471665.8551934,31.0.celestial,set,success,,0.008032560348510742
1709471665.9682243,31.0.celestial,set,success,,0.007590770721435547
1709471666.0805068,31.0.celestial,set,success,,0.007640361785888672
1709471666.1939108,31.0.celestial,get,success,,0.01038217544555664
1709471666.3093624,31.0.celestial,del,success,,0.007498264312744141
1709471666.4204285,31.0.celestial,get,success,,0.007309913635253906
1709471666.5317516,31.0.celestial,del,success,,0.007417440414428711
1709471666.6420035,31.0.celestial,get,success,,0.008737802505493164
1709471666.7541108,31.0.celestial,set,success,,0.007358551025390625
1709471666.866185,31.0.celestial,del,success,,0.00769352912902832
1709471666.9786918,31.0.celestial,del,success,,0.008330345153808594
1709471667.0909169,31.0.celestial,del,success,,0.008294105529785156
1709471667.20458,31.0.celestial,set,success,,0.007485151290893555
1709471667.3169253,31.0.celestial,set,success,,0.0072705745697021484
1709471667.4292464,31.0.celestial,set,success,,0.008257389068603516
1709471667.5426617,31.0.celestial,get,success,,0.01027226448059082
1709471667.6567166,31.0.celestial,del,success,,0.007467985153198242
1709471667.7688162,31.0.celestial,get,success,,0.007454633712768555
1709471667.8810499,31.0.celestial,get,success,,0.00812840461730957
1709471667.9930987,31.0.celestial,set,success,,0.008383989334106445
1709471668.1054513,31.0.celestial,del,success,,0.007927894592285156
1709471668.218781,31.0.celestial,del,success,,0.010118246078491211
1709471668.3350806,31.0.celestial,get,success,,0.007369279861450195
1709471668.4479418,31.0.celestial,set,success,,0.007487297058105469
1709471668.5604653,31.0.celestial,get,success,,0.00728917121887207
1709471668.6721613,31.0.celestial,set,success,,0.007592201232910156
1709471668.7845967,31.0.celestial,del,success,,0.007449626922607422
1709471668.896346,31.0.celestial,get,success,,0.007365703582763672
1709471669.0080802,31.0.celestial,get,success,,0.007410764694213867
1709471669.1202197,31.0.celestial,del,success,,0.007437467575073242
1709471669.2326288,31.0.celestial,get,success,,0.0072100162506103516
1709471669.3442779,31.0.celestial,set,success,,0.007392406463623047
1709471669.4569788,31.0.celestial,set,success,,0.009951353073120117
1709471669.5733619,31.0.celestial,del,success,,0.008229494094848633
1709471669.6862507,31.0.celestial,set,success,,0.00866842269897461
1709471669.8002117,31.0.celestial,del,success,,0.008275985717773438
1709471669.9124272,31.0.celestial,del,success,,0.007569313049316406
1709471670.023626,31.0.celestial,set,success,,0.0074689388275146484
1709471670.1341069,31.0.celestial,get,success,,0.007417917251586914
1709471670.2462428,31.0.celestial,get,success,,0.007443666458129883
1709471670.3583941,31.0.celestial,set,success,,0.008439064025878906
1709471670.4706795,31.0.celestial,get,success,,0.008313655853271484
1709471670.5847452,31.0.celestial,del,success,,0.010071277618408203
1709471670.6999605,31.0.celestial,get,success,,0.008158683776855469
1709471670.812844,31.0.celestial,del,success,,0.007394075393676758
1709471670.9247582,31.0.celestial,get,success,,0.0074536800384521484
1709471671.0360396,31.0.celestial,get,success,,0.007576704025268555
1709471671.149242,31.0.celestial,del,success,,0.008340120315551758
1709471671.260753,31.0.celestial,set,success,,0.007501125335693359
1709471671.3719454,31.0.celestial,set,success,,0.0074846744537353516
1709471671.484183,31.0.celestial,del,success,,0.007562160491943359
1709471671.5959463,31.0.celestial,set,success,,0.007558107376098633
1709471671.7081163,31.0.celestial,del,success,,0.007580757141113281
1709471671.8200545,31.0.celestial,get,success,,0.0076715946197509766
1709471671.9314172,31.0.celestial,get,success,,0.008385181427001953
1709471672.0446825,31.0.celestial,get,success,,0.0074613094329833984
1709471672.156662,31.0.celestial,get,success,,0.007704019546508789
1709471672.2683198,31.0.celestial,set,success,,0.0072863101959228516
1709471672.380455,31.0.celestial,del,success,,0.007653236389160156
1709471672.4927764,31.0.celestial,set,success,,0.007512569427490234
1709471672.6047769,31.0.celestial,del,success,,0.008109092712402344
1709471672.7171726,31.0.celestial,get,success,,0.0072247982025146484
1709471672.829099,31.0.celestial,get,success,,0.0073125362396240234
1709471672.938858,31.0.celestial,set,success,,0.008497476577758789
1709471673.050262,31.0.celestial,get,success,,0.007620334625244141
1709471673.162944,31.0.celestial,del,success,,0.007434368133544922
1709471673.2747872,31.0.celestial,set,success,,0.0095367431640625
1709471673.388447,31.0.celestial,set,success,,0.007517814636230469
1709471673.50032,31.0.celestial,set,success,,0.0074100494384765625
1709471673.612349,31.0.celestial,set,success,,0.0082244873046875
1709471673.7272189,31.0.celestial,del,success,,0.007615327835083008
1709471673.8406117,31.0.celestial,set,success,,0.007426738739013672
1709471673.952278,31.0.celestial,del,success,,0.0073070526123046875
1709471674.0646083,31.0.celestial,get,success,,0.00801396369934082
1709471674.176115,31.0.celestial,del,success,,0.007208585739135742
1709471674.2868547,31.0.celestial,get,success,,0.008121490478515625
1709471674.3986337,31.0.celestial,set,success,,0.008162975311279297
1709471674.510029,31.0.celestial,set,success,,0.007336616516113281
1709471674.624054,31.0.celestial,get,success,,0.008003950119018555
1709471674.7363331,31.0.celestial,get,success,,0.007431745529174805
1709471674.847967,31.0.celestial,get,success,,0.007343769073486328
1709471674.9590118,31.0.celestial,get,success,,0.007341861724853516
1709471675.0704079,31.0.celestial,get,success,,0.008753061294555664
1709471675.1829417,31.0.celestial,set,success,,0.007348775863647461
1709471675.2957923,31.0.celestial,set,success,,0.008495092391967773
1709471675.408195,31.0.celestial,del,success,,0.007164478302001953
1709471675.518312,31.0.celestial,del,success,,0.0071260929107666016
1709471675.6288762,31.0.celestial,set,success,,0.007315635681152344
1709471675.7404826,31.0.celestial,set,success,,0.0073375701904296875
1709471675.852214,31.0.celestial,get,success,,0.007342100143432617
1709471675.9638188,31.0.celestial,set,success,,0.007300615310668945
1709471676.0744781,31.0.celestial,del,success,,0.007987499237060547
1709471676.1859274,31.0.celestial,get,success,,0.007289409637451172
1709471676.2967641,31.0.celestial,set,success,,0.007264852523803711
1709471676.4084597,31.0.celestial,set,success,,0.0074427127838134766
1709471676.5185437,31.0.celestial,set,success,,0.008124113082885742
1709471676.6303096,31.0.celestial,del,success,,0.007402896881103516
1709471676.742479,31.0.celestial,set,success,,0.00934743881225586
1709471676.8557785,31.0.celestial,set,success,,0.007293224334716797
1709471676.9664025,31.0.celestial,get,success,,0.008067607879638672
1709471677.078557,31.0.celestial,set,success,,0.008546590805053711
1709471677.1905246,31.0.celestial,set,success,,0.00798177719116211
1709471677.3019428,31.0.celestial,set,success,,0.007379055023193359
1709471677.4127557,31.0.celestial,del,success,,0.0072040557861328125
1709471677.5247722,31.0.celestial,get,success,,0.008222818374633789
1709471677.636652,31.0.celestial,set,success,,0.007463216781616211
1709471677.7484546,31.0.celestial,del,success,,0.007411003112792969
1709471677.861067,31.0.celestial,del,success,,0.008446931838989258
1709471677.9744616,31.0.celestial,get,success,,0.008666276931762695
1709471678.0865717,31.0.celestial,set,success,,0.008158445358276367
1709471678.197741,31.0.celestial,get,success,,0.007738351821899414
1709471678.30833,31.0.celestial,del,success,,0.0073108673095703125
1709471678.4198923,31.0.celestial,set,success,,0.007988691329956055
1709471678.5320199,31.0.celestial,set,success,,0.00799560546875
1709471678.6423464,31.0.celestial,set,success,,0.007250308990478516
1709471678.754189,31.0.celestial,set,success,,0.00730443000793457
1709471678.8649964,31.0.celestial,del,success,,0.007434844970703125
1709471678.9767194,31.0.celestial,del,success,,0.007254362106323242
1709471679.0888417,31.0.celestial,del,success,,0.007837057113647461
1709471679.2015393,31.0.celestial,get,success,,0.0073795318603515625
1709471679.3124657,31.0.celestial,del,success,,0.0072040557861328125
1709471679.4228992,31.0.celestial,get,success,,0.0099334716796875
1709471679.5367475,31.0.celestial,del,success,,0.0072917938232421875
1709471679.6486206,31.0.celestial,del,success,,0.007959842681884766
1709471679.7605505,31.0.celestial,del,success,,0.008597135543823242
1709471679.8733456,31.0.celestial,set,success,,0.007241249084472656
1709471679.9839175,31.0.celestial,del,success,,0.007154941558837891
1709471680.0962005,31.0.celestial,del,success,,0.008196830749511719
1709471680.2080235,31.0.celestial,del,success,,0.007277011871337891
1709471680.3188534,31.0.celestial,set,success,,0.00872492790222168
1709471680.4311178,31.0.celestial,del,success,,0.00719141960144043
1709471680.54205,31.0.celestial,del,success,,0.007545948028564453
1709471680.6525142,31.0.celestial,set,success,,0.007383823394775391
1709471680.7642672,31.0.celestial,del,success,,0.007246494293212891
1709471680.876419,31.0.celestial,get,success,,0.007967710494995117
1709471680.9885635,31.0.celestial,set,success,,0.007246971130371094
1709471681.0986154,31.0.celestial,del,success,,0.008144855499267578
1709471681.210097,31.0.celestial,set,success,,0.007146120071411133
1709471681.3208516,31.0.celestial,del,success,,0.007135629653930664
1709471681.433259,31.0.celestial,get,success,,0.009369850158691406
1709471681.5466433,31.0.celestial,get,success,,0.009249210357666016
1709471681.6599922,31.0.celestial,set,success,,0.007412433624267578
1709471681.7721112,31.0.celestial,del,success,,0.008646011352539062
1709471681.8840008,31.0.celestial,del,success,,0.007178306579589844
1709471681.9939384,31.0.celestial,del,success,,0.00726771354675293
1709471682.1055539,31.0.celestial,get,success,,0.007984399795532227
1709471682.2179306,31.0.celestial,get,success,,0.007403135299682617
1709471682.3296833,31.0.celestial,get,success,,0.007397890090942383
1709471682.4407394,31.0.celestial,get,success,,0.00726771354675293
1709471682.5501711,31.0.celestial,set,success,,0.008733987808227539
1709471682.662407,31.0.celestial,del,success,,0.008058309555053711
1709471682.7740736,31.0.celestial,get,success,,0.007483482360839844
1709471682.8859723,31.0.celestial,set,success,,0.00740504264831543
1709471682.9968326,31.0.celestial,set,success,,0.007184743881225586
1709471683.1081266,31.0.celestial,set,success,,0.0072062015533447266
1709471683.2202315,31.0.celestial,get,success,,0.007285118103027344
1709471683.3318658,31.0.celestial,del,success,,0.0073816776275634766
1709471683.4455175,31.0.celestial,set,success,,0.007554292678833008
1709471683.5566633,31.0.celestial,set,success,,0.007117509841918945
1709471683.6684616,31.0.celestial,get,success,,0.007295846939086914
1709471683.7809737,31.0.celestial,del,success,,0.008049249649047852
1709471683.8921542,31.0.celestial,set,success,,0.00724029541015625
1709471684.0041926,31.0.celestial,get,success,,0.007308483123779297
1709471684.1158137,31.0.celestial,set,success,,0.007076740264892578
1709471684.2259755,31.0.celestial,set,success,,0.007171154022216797
1709471684.3365638,31.0.celestial,del,success,,0.007097959518432617
1709471684.4487045,31.0.celestial,set,success,,0.008142709732055664
1709471684.560298,31.0.celestial,del,success,,0.007403373718261719
1709471684.6723404,31.0.celestial,set,success,,0.007300138473510742
1709471684.784084,31.0.celestial,del,success,,0.00737452507019043
1709471684.8949773,31.0.celestial,set,success,,0.007394552230834961
1709471685.005952,31.0.celestial,del,success,,0.011819124221801758
1709471685.1220443,31.0.celestial,set,success,,0.0074732303619384766
1709471685.2338827,31.0.celestial,get,success,,0.007530689239501953
1709471685.3459775,31.0.celestial,set,success,,0.0073795318603515625
1709471685.4577568,31.0.celestial,del,success,,0.007349491119384766
1709471685.568766,31.0.celestial,get,success,,0.007161140441894531
1709471685.6782362,31.0.celestial,del,success,,0.007257699966430664
1709471685.7903774,31.0.celestial,set,success,,0.00892949104309082
1709471685.9040265,31.0.celestial,del,success,,0.007258176803588867
1709471686.0145676,31.0.celestial,del,success,,0.008940935134887695
1709471686.1265652,31.0.celestial,set,success,,0.00785064697265625
1709471686.2383614,31.0.celestial,get,success,,0.007249355316162109
1709471686.3498025,31.0.celestial,get,success,,0.007210969924926758
1709471686.4602854,31.0.celestial,get,success,,0.007156848907470703
1709471686.5731444,31.0.celestial,del,success,,0.008050680160522461
1709471686.684464,31.0.celestial,get,success,,0.007260322570800781
1709471686.7946165,31.0.celestial,set,success,,0.007952213287353516
1709471686.9063308,31.0.celestial,get,success,,0.008355140686035156
1709471687.0183492,31.0.celestial,get,success,,0.008303642272949219
1709471687.1298077,31.0.celestial,del,success,,0.007226467132568359
1709471687.2416687,31.0.celestial,del,success,,0.007414340972900391
1709471687.352685,31.0.celestial,get,success,,0.007309675216674805
1709471687.4642162,31.0.celestial,del,success,,0.007640361785888672
1709471687.5760057,31.0.celestial,del,success,,0.0070552825927734375
1709471687.6864953,31.0.celestial,get,success,,0.008615493774414062
1709471687.7975204,31.0.celestial,get,success,,0.007257223129272461
1709471687.9079053,31.0.celestial,get,success,,0.00731348991394043
1709471688.019827,31.0.celestial,get,success,,0.00795888900756836
1709471688.1322565,31.0.celestial,set,success,,0.007775783538818359
1709471688.2446926,31.0.celestial,set,success,,0.008666038513183594
1709471688.3578563,31.0.celestial,set,success,,0.007428884506225586
1709471688.469455,31.0.celestial,del,success,,0.007466554641723633
1709471688.580603,31.0.celestial,del,success,,0.007234096527099609
1709471688.6907656,31.0.celestial,set,success,,0.00805044174194336
