t,host,operation,status,error,latency
1708883863.276043,43.0.celestial,get,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.01612091064453125
1708883863.3966396,43.0.celestial,set,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.018037080764770508
1708883863.518196,43.0.celestial,get,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.016605377197265625
1708883863.6372929,43.0.celestial,get,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.01708078384399414
1708883863.757917,43.0.celestial,get,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.015130996704101562
1708883863.8765085,43.0.celestial,del,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.01716780662536621
1708883863.9973185,43.0.celestial,del,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.01695704460144043
1708883864.1175463,43.0.celestial,del,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.01666998863220215
1708883864.2375782,43.0.celestial,get,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.015687227249145508
1708883864.3556187,43.0.celestial,del,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.01606130599975586
1708883864.4741626,43.0.celestial,get,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.017457246780395508
1708883864.5939798,43.0.celestial,del,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.016325712203979492
1708883864.713599,43.0.celestial,del,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.017441511154174805
1708883864.83372,43.0.celestial,del,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.016543149948120117
1708883864.9540563,43.0.celestial,del,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.01756763458251953
1708883865.0748796,43.0.celestial,get,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.01656818389892578
1708883865.1947086,43.0.celestial,get,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.015332937240600586
1708883865.3148928,43.0.celestial,del,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.015798568725585938
1708883865.4339051,43.0.celestial,del,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.016635656356811523
1708883865.553913,43.0.celestial,set,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.017348766326904297
1708883865.674072,43.0.celestial,del,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.01600027084350586
1708883865.7934651,43.0.celestial,del,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.016099214553833008
1708883865.9124212,43.0.celestial,del,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.01575446128845215
1708883866.0314314,43.0.celestial,set,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.01985335350036621
1708883866.1544833,43.0.celestial,del,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.016637802124023438
1708883866.273602,43.0.celestial,del,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.01619720458984375
1708883866.3922794,43.0.celestial,get,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.017200946807861328
1708883866.514228,43.0.celestial,set,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.024782419204711914
1708883866.6513925,43.0.celestial,get,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.02557063102722168
1708883866.7894957,43.0.celestial,del,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.030095577239990234
1708883866.9326992,43.0.celestial,set,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.025894880294799805
1708883867.071147,43.0.celestial,get,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.028493404388427734
1708883867.2146912,43.0.celestial,get,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.029503583908081055
1708883867.3574426,43.0.celestial,get,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.02527642250061035
1708883867.4949863,43.0.celestial,set,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.024737834930419922
1708883867.631336,43.0.celestial,set,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.024625301361083984
1708883867.7681575,43.0.celestial,set,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.02789449691772461
1708883867.9103913,43.0.celestial,del,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.025727272033691406
1708883868.0490773,43.0.celestial,set,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.026420116424560547
1708883868.1880927,43.0.celestial,set,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.026600122451782227
1708883868.3274975,43.0.celestial,del,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.027444124221801758
1708883868.468492,43.0.celestial,del,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.027496814727783203
1708883868.6095421,43.0.celestial,set,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.027001142501831055
1708883868.7489605,43.0.celestial,del,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.025714635848999023
1708883868.887535,43.0.celestial,set,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.026041507720947266
1708883869.0251017,43.0.celestial,get,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.02452850341796875
1708883869.1611006,43.0.celestial,get,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.024548768997192383
1708883869.2971582,43.0.celestial,set,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.024597883224487305
1708883869.433312,43.0.celestial,set,fail,Error 111 connecting to 43.0.celestial:6379. Connection refused.,0.024503469467163086
